,Unnamed: 0,track_name,price,rating_count_tot,user_rating,prime_genre
1751,2033,Vine Camera,0.0,90355,3.5,14
1752,2034,Flick Champions Winter Sports,0.99,2505,4.5,0
1753,2035,CloudApp Mobile,1.99,130,2.0,1
1754,2036,teamLabBody-3D Motion Human Anatomy-,24.99,1,1.0,21
1755,2037,Units Plus Converter - Convert Any Unit & Currency,3.99,525,4.5,7
1756,2040,Gin Rummy Pro,1.99,1941,4.5,0
1757,2042,Trenches II,0.99,2232,4.5,0
1758,2043,Solitaire·,0.0,66002,4.5,0
1759,2044,天猫HD,0.0,198,4.5,3
1760,2045,仙劍奇俠傳1 DOS懷舊版,1.99,104,4.0,0
1761,2046,家計簿マネーフォワード-自動連携で簡単 人気の家計簿,0.0,14,5.0,5
1762,2047,Pearl's Peril - Hidden Object Adventures,0.0,41428,4.5,0
1763,2048,Star Wars™ Pinball 5,1.99,3025,4.5,0
1764,2049,Bombsquad - Defuse the Bomb,4.99,96,3.0,0
1765,2050,4 Bilder 1 Wort,0.0,2,2.5,0
1766,2052,BringGo Western Europe,0.99,0,0.0,15
1767,2055,Baby Care & Dress Up - Love & Have Fun with Babies,0.0,5230,4.0,0
1768,2056,4 Pics 1 Word,0.0,80308,4.5,0
1769,2058,Marvel Pinball,0.99,2298,4.0,0
1770,2059,Temple Run: Oz,1.99,14912,4.0,0
1771,2060,4 Images 1 Mot,0.0,78,4.0,0
1772,2061,PhotoPills,9.99,166,4.5,14
1773,2062,Theory Test and Hazard Perception Pro,3.99,0,0.0,16
1774,2063,Nick,0.0,13237,3.5,13
1775,2064,Despicable Me: Minion Rush,0.0,464312,4.5,0
1776,2065,Worms3,4.99,4422,4.0,0
1777,2066,Essential Anatomy 5,19.99,2747,4.5,21
1778,2067,HabitSeed,0.99,53,4.5,12
1779,2069,Speech Jammer,0.0,1205,3.0,13
1780,2070,Real Basketball,0.0,198050,4.5,0
1781,2071,Plants vs. Zombies™ 2,0.0,267394,4.5,0
1782,2072,尚品网 - 全球精品高端时尚购物网站,0.0,0,0.0,3
1783,2073,Clear Vision 2,0.99,10477,4.5,0
1784,2074,Perfect Video - Video Editor & Movie Maker (Pro),3.99,594,4.5,14
1785,2075,Kingdom Rush Frontiers,1.99,6419,4.5,0
1786,2076,Kingdom Rush Frontiers HD,2.99,11447,5.0,0
1787,2077,CSR Classics,0.0,43770,4.5,0
1788,2078,Disney Junior Appisodes,0.0,6009,3.5,13
1789,2079,Sleep Meister - Sleep Cycle Alarm,0.99,34,4.0,12
1790,2080,Sleep Meister - Sleep Cycle Alarm Lite,0.0,445,4.5,12
1791,2081,Mr. Crab,0.0,9875,4.5,0
1792,2082,InstaBeauty -Camera&Photo Editor&Pic Collage Maker,0.0,4818,4.5,14
1793,2083,UNiDAYS: Student Discounts for Shopping Top Brands,0.0,53,2.5,3
1794,2084,"FanDuel - Daily Fantasy Baseball, Golf & Sports",0.0,8014,4.5,10
1795,2085,Second Grade Learning Games,2.99,322,4.5,16
1796,2087,School of Chaos Online MMORPG,0.0,5237,4.5,0
1797,2088,Minecraft: Papercraft Studio,2.99,1044,4.5,0
1798,2089,LGV Theory Test and Hazard Perception,9.99,0,0.0,16
1799,2090,Speakaboos Reading App: Stories & Songs for Kids,0.0,440,4.0,16
1800,2091,银联钱包- 银行卡管家，扫码支付享优惠,0.0,9,3.5,5
1801,2092,Papa's Burgeria To Go!,0.99,570,4.5,0
1802,2093,Pictoword: Fun 2 Pics Guess What's the Word Trivia,0.0,186089,5.0,0
1803,2095,"SFind Premium Search for Spotify, YouTube & iTunes",2.99,411,3.0,13
1804,2096,Junk Jack,4.99,6891,4.5,0
1805,2097,Ridiculous Fishing - A Tale of Redemption,2.99,9095,4.5,0
1806,2098,Cover Orange 2: Journey,0.99,10604,4.5,0
1807,2099,CVS,0.0,12402,4.5,3
1808,2100,A Beautiful Mess,0.99,4251,4.0,14
1809,2101,Smash Hit,0.0,126233,4.5,0
1810,2102,Sprinkle Islands,1.99,2972,4.5,0
1811,2103,Racing Rivals,0.0,55548,4.0,0
1812,2104,Little Inferno,2.99,418,4.0,0
1813,2105,Get Drunk Not Fat,0.99,19,2.5,18
1814,2106,Photon Safe Web Browser with Flash Player for Kids,4.99,53,2.5,16
1815,2107,Pirate Power,0.0,2555,4.5,0
1816,2108,Hunting Simulator,2.99,50,3.5,10
1817,2111,Iron Force,0.0,141634,5.0,0
1818,2112,Facetune,3.99,7643,4.5,14
1819,2113,Solitaire Classic Card Game™,0.0,22079,4.5,0
1820,2114,RPG AVABEL ONLINE,0.0,10514,4.5,0
1821,2115,Fireman Sam - Fire & Rescue,1.99,38,3.5,0
1822,2116,Glow Puzzle,1.99,2374,4.5,0
1823,2117,"MOLDIV - Photo Editor, Collage & Beauty Camera",0.0,39501,4.5,14
1824,2118,Farm Heroes Saga,0.0,187579,4.5,0
1825,2119,腾讯微云HD-安全备份共享文件和照片,0.0,138,4.0,1
1826,2120,IMPOSSIBLE ROAD,2.99,8249,4.0,0
1827,2121,X-War: Clash of Zombies,0.0,17254,5.0,0
1828,2122,Cut the Rope: Time Travel,0.99,9003,5.0,0
1829,2123,Cut the Rope: Time Travel HD,0.99,4294,4.5,0
1830,2124,Dr. Panda Supermarket,2.99,342,4.0,16
1831,2125,실시간 날씨,0.0,12,3.5,2
1832,2126,FINAL FANTASY V,14.99,1808,4.5,0
1833,2128,Alarmy Pro (Sleep If U Can) - Alarm Clock,1.99,964,4.5,17
1834,2129,Theory Test for Car Drivers - Driving Test Success,2.99,1,1.0,16
1835,2130,Hazard Perception Mega Pack - Driving Test Success,2.99,0,0.0,16
1836,2131,Multiplayer for Minecraft PE,2.99,35109,4.0,0
1837,2132,Infinity Blade III,0.99,37673,4.0,0
1838,2133,易经全集-[有声读物],0.99,0,0.0,4
1839,2134,Asphalt 8: Airborne,0.0,188568,4.5,0
1840,2135,Frozen: Storybook Deluxe - Now with Frozen Fever!,4.99,903,3.5,13
1841,2136,Duck Life,0.99,1257,4.0,0
1842,2137,Star Wars®: Knights of the Old Republic™,9.99,8767,4.0,0
1843,2139,PlayKids - Educational Cartoons and Games for Kids,0.0,2196,4.0,16
1844,2140,WRAL Weather Alert,0.0,25,3.0,2
1845,2141,Face Swap and Copy Free – Switch & Fusion Faces in a Photo,0.0,431,4.0,22
1846,2145,InstaMag - Free Pic and Photo Collage Maker,0.0,16221,4.5,14
1847,2146,Ghost Observer - ghost detector & spirit radar,0.0,1193,3.5,13
1848,2147,Videoshop - Video Editor,1.99,57878,4.5,14
1849,2148,Redline Rush,0.99,1766,4.5,0
1850,2150,海鮮!!すし街道,4.99,0,0.0,0
1851,2151,"Village Life: Love, Marriage and Babies",0.0,116620,4.5,0
1852,2152,Eyes - the horror game,0.99,567,4.5,0
1853,2153,Slow Shutter!,1.99,230,4.0,14
1854,2154,Hopscotch,0.0,4057,4.5,16
1855,2155,楽天市場 for iPad,0.0,6,4.0,17
1856,2156,Cute CUT Pro - Full Featured Video Editor,5.99,1478,4.0,14
1857,2157,Farm Story 2™,0.0,13142,4.0,0
1858,2158,Teenage Mutant Ninja Turtles: Rooftop Run,3.99,15398,4.0,0
1859,2159,Covet Fashion - The Game for Dresses & Shopping,0.0,75034,4.0,0
1860,2160,驾校一点通-保过版，2017最新驾考学车宝典,0.0,16,4.5,16
1861,2161,"ameli, l'Assurance Maladie",0.0,8,4.0,12
1862,2164,【マイナビバイト大学生版】大学生のバイト探し・アルバイト求人,0.0,0,0.0,17
1863,2165,Design This Castle,0.0,2500,4.0,0
1864,2166,Oldify - Old Face Photo Booth App,0.99,864,4.5,13
1865,2167,Prime Photos from Amazon,0.0,10511,4.0,14
1866,2168,BeautyPlus - Selfie Camera for a Beautiful Image,0.0,7503,5.0,14
1867,2169,英熟語ターゲット1000（4訂版）,4.99,0,0.0,16
1868,2170,Survivalcraft,3.99,19784,4.0,0
1869,2171,Talking Ginger 2,0.0,8311,4.5,13
1870,2172,Dr. Panda Beauty Salon,2.99,527,4.5,16
1871,2173,Heads Up!,0.99,9567,4.5,0
1872,2174,World of Cubes Survival Craft,0.0,2758,4.0,0
1873,2175,PDF Export - Photos to PDF and Converter,2.99,41,3.5,11
1874,2176,Bloons TD Battles,0.0,67861,4.5,0
1875,2177,Where's My Mickey?,1.99,2846,4.0,0
1876,2179,Hearthstone,0.0,34694,4.0,0
1877,2180,Geometry Dash,1.99,266440,5.0,0
1878,2181,Sproggiwood,4.99,105,4.5,0
1879,2182,HairTech-Head Sheets,2.99,14,3.0,1
1880,2183,Stupid Test!,0.0,2485,4.5,0
1881,2184,Eurovision Song Contest - The Official App,0.0,68,3.0,13
1882,2185,The Fast Metabolism Diet– customized meal planning,2.99,261,3.5,12
1883,2186,MLB.com Home Run Derby 17,0.0,100035,4.5,0
1884,2187,Faded - Photo Editor,1.99,24530,4.5,14
1885,2191,Sorcery!,4.99,662,4.0,0
1886,2192,Sorcery! 2,4.99,308,5.0,0
1887,2193,OPM Alert,0.0,172,2.0,19
1888,2194,Doodle Jump Easter Special,0.0,900,4.5,0
1889,2195,Icon Pop Song,0.0,2199,4.5,0
1890,2196,Yahoo Weather,0.0,112603,4.5,2
1891,2197,Draw Rider Plus,1.99,1490,4.5,0
1892,2200,Stick Texting – The College Series,1.99,24,3.5,7
1893,2201,"Writing Wizard - Kids Learn to Write Letters, Alphabet & Words",3.99,349,4.5,16
1894,2203,Official Life in the UK Test – 3rd Edition,4.99,3,2.0,16
1895,2204,Star Command,2.99,3473,4.0,0
1896,2205,BAA Marathon,0.0,70,2.5,10
1897,2206,Dots: A Game About Connecting,0.0,11900,4.0,0
1898,2207,Costume Quest,2.99,408,4.0,0
1899,2208,Close Up Pics Quiz - Guess the Word Trivia Games,0.0,48032,4.5,0
1900,2209,Make-Up Touch 2 - Kids Games & Girls Dressup Game,0.0,1214,3.5,0
1901,2210,UE BOOM,0.0,612,2.5,6
1902,2211,鬼とび,0.0,6,5.0,0
1903,2213,Rivals for Catan,0.99,263,3.5,0
1904,2214,Tetris® Blitz,0.0,122868,4.5,0
1905,2215,Deus Ex: The Fall,4.99,6764,4.0,0
1906,2216,Baldur's Gate II:EE,9.99,373,4.0,0
1907,2217,Transport Tycoon,6.99,516,4.5,0
1908,2218,e-Sword LT: Bible Study on the Go,1.99,2152,5.0,4
1909,2219,Duet Game,2.99,14407,5.0,0
1910,2220,Crane Game Toreba!,0.0,323,2.5,0
1911,2221,Glitché,0.99,1338,4.0,14
1912,2222,McPlay™,0.0,3278,2.5,0
1913,2224,The Inner World,2.99,425,4.5,0
1914,2225,美柚 - 女生助手,0.0,804,5.0,12
1915,2226,"Casino X - Free Slot Machines, Poker, Blackjack",0.0,416,4.0,0
1916,2228,沪江开心词场-英语、日语、韩语学习助手,0.0,417,4.5,16
1917,2229,Santa Call & Tracker - North Pole Command Center,3.99,953,4.5,13
1918,2230,Sniper Shooter: Gun Shooting Games,0.0,134080,5.0,0
1919,2232,Castle Raid 2,2.99,452,4.5,0
1920,2233,Memrise: learn languages,0.0,20383,5.0,16
1921,2234,RUNNING for weight loss: workout & meal plans,0.0,6407,4.5,12
1922,2235,RUNNING for weight loss PRO: workout & meal plans,1.99,304,4.0,12
1923,2236,平安证券,0.0,0,0.0,5
1924,2237,"Thunderspace 5k ~ Focus, Sleep, Relax, Meditate in a thunderstorm with rain and nature sounds",2.99,1690,4.5,12
1925,2238,Buddy & Me,1.99,252,4.5,0
1926,2239,达令全球好货－正品免税，带你购全球,0.0,19,4.5,3
1927,2240,Township,0.0,80801,4.5,0
1928,2241,Le bonheur de lire dès 3 ans: learn to read French,3.99,0,0.0,16
1929,2242,Where's My Water? 2,0.0,22302,3.5,0
1930,2243,Werewolf Special Package,3.99,0,0.0,0
1931,2246,Pacific Rim,0.99,1522,4.0,0
1932,2247,Dumb Ways to Die,0.0,151559,4.5,0
1933,2250,Pixel Gun 3D,0.0,301182,4.5,0
1934,2251,WWDC,0.0,762,3.5,4
1935,2253,Nextdoor,0.0,14402,4.5,9
1936,2254,Terraria,4.99,98036,4.5,0
1937,2256,AZZL,2.99,261,5.0,0
1938,2257,Stop Motion Studio Pro,4.99,537,4.5,14
1939,2258,Sago Mini Forest Flyer,2.99,1617,4.5,16
1940,2259,Doc McStuffins:  Time For Your Check Up!,3.99,1286,3.5,13
1941,2260,3D stereogram : Human,0.99,9,4.0,13
1942,2261,Factory Balls,0.99,144,4.5,0
1943,2262,Tayasui Sketches,0.0,11505,4.5,1
1944,2263,Spinrilla - Mixtapes For Free,0.0,15053,4.5,6
1945,2264,YY HD-和美女帅哥主播视频聊天的直播软件,0.0,94,3.0,13
1946,2265,Angry Birds Go!,0.0,75793,4.0,0
1947,2266,Jigsaw Puzzle Collection HD,0.0,40227,4.5,0
1948,2267,Stellarium Mobile Sky Map,2.99,64,3.5,16
1949,2268,Hangouts,0.0,36404,4.0,9
1950,2270,Quizduell,0.0,10,2.5,0
1951,2271,Walk for a Dog,0.0,412,3.0,12
1952,2272,Galileo Organ,9.99,135,5.0,6
1953,2273,LiveTunes - Live Concert Music Player,0.99,220,4.5,6
1954,2274,Pronoun Fill-In Super Fun Deck,5.99,5,4.0,16
1955,2275,Cachly - Simple and powerful Geocaching for iPhone,4.99,263,4.5,15
1956,2276,"Alizay, pirate girl",2.99,14,4.5,20
1957,2277,Formula Cartoon All-Stars – Crazy Cart Racing with Your Favorite Cartoon Network Characters,2.99,168,4.0,0
1958,2278,Verizon Cloud,0.0,6482,4.5,1
1959,2279,"Solitaire Deluxe® Social - Classic, Spider, more",0.0,6970,4.5,0
1960,2280,Evil Apples: A Filthy Adult Card & Party Game,0.0,53415,4.5,0
1961,2281,Word Swag - Cool fonts & typography generator,4.99,9731,5.0,14
1962,2283,EasyCost - Expense Tracker and Money organizer,0.99,165,4.5,5
1963,2284,Hero Emblems,3.99,597,4.5,0
1964,2285,Angry Birds Star Wars II,0.0,33724,4.5,0
1965,2287,Jelly Splash,0.0,21601,4.0,0
1966,2288,"AOL: News, Email, Weather & Video",0.0,5233,4.0,19
1967,2289,Machines at War 3 RTS,6.99,608,4.5,0
1968,2290,Castle of Illusion Starring Mickey Mouse,4.99,852,3.5,0
1969,2291,Ruler and Compass Geometry,0.99,2,3.5,16
1970,2292,OnCamera,0.0,111,2.5,17
1971,2294,Clone Magic,1.99,306,4.0,14
1972,2295,Monogram - Wallpaper & Backgrounds Maker HD DIY with Glitter Themes,0.0,7427,4.5,17
1973,2296,Solitaire ∘,0.0,741,4.5,0
1974,2297,D&D Lords of Waterdeep,6.99,1772,4.5,0
1975,2298,百度贴吧HD,0.0,542,3.5,9
1976,2299,Happy Wheels,0.0,60601,4.5,0
1977,2301,"Videon - Video Camera and Editor with Zoom, Pause, Effects, Filters",4.99,818,4.5,14
1978,2302,Pan Book 1: The Fearless Beribolt,5.99,438,4.5,20
1979,2303,Dr. Panda Handyman,2.99,218,4.0,16
1980,2304,Authentic Weather,1.99,330,3.0,2
1981,2305,"NOAA World Radar – Rain, Hurricanes & Weather",2.99,581,4.0,2
1982,2308,"Stock Market Pro: Stock Trading, Charts & Alerts",5.99,1034,3.5,5
1983,2309,Craft your games! - Createrria 2,0.0,4475,4.0,0
1984,2310,Sniper Shooter Pro by Fun Games For Free,0.99,945,5.0,0
1985,2311,Seven - 7 Minute Workout Training Challenge,0.0,6808,4.5,12
1986,2312,Quiver - 3D Coloring App,0.0,325,3.5,13
1987,2313,OBD Fusion - OBD2 vehicle scan tool & diagnostics,9.99,521,4.0,8
1988,2314,LetterGlow - Graphic Design & Photo Editing,2.99,181,4.0,14
1989,2315,Battle Camp HD - Collect & Evolve Your Monsters,0.0,6055,4.5,0
1990,2316,Sabres of Infinity,2.99,169,4.5,0
1991,2317,FollowMeter for Instagram - Followers Tracking,0.0,11976,4.5,9
1992,2318,机票、火车票、汽车票预定助手 for 铁路12306,0.0,128,5.0,8
1993,2319,Trivia Crack,0.0,393469,4.5,0
1994,2320,Construction Simulator 2014,0.99,2470,4.0,0
1995,2321,"Princess Salon™ - Girls Makeup, Dressup and Makeover Games",0.0,5030,4.0,0
1996,2322,Toca Builders,2.99,5102,4.5,16
1997,2323,Ice Fishing Derby Premium,2.99,47,4.0,0
1998,2324,100 PICS Quiz - guess the picture trivia games,0.0,23160,4.5,0
1999,2325,WaterMinder®,2.99,1875,4.5,12
2000,2326,2016 U.S. Open Golf Championship for iPad,0.0,146,2.5,10
2001,2327,Kanvas - Express Yourself,0.0,2177,4.5,14
2002,2330,飞凡--智慧新生活,0.0,0,0.0,17
2003,2331,Yoga.com: 300 Poses & Video Classes,3.99,1189,4.5,12
2004,2332,"Monster Legends RPG - War, Fight & Heroes Game",0.0,111579,4.5,0
2005,2333,Charades!™,0.0,18072,4.5,0
2006,2334,Procraster - Overcome Procrastination,1.99,155,4.0,1
2007,2335,Freeletics Bodyweight - Workouts and Training,0.0,1722,4.5,12
2008,2337,Weaphones WW2: Firearms Simulator,2.99,2122,5.0,0
2009,2338,Call of Duty®: Strike Team,6.99,9097,4.0,0
2010,2339,Breach & Clear,3.99,5513,4.5,0
2011,2340,"Screens - Remote Desktop, VNC, Screen Sharing",19.99,559,4.0,1
2012,2341,Background Player Pro for Cloud Platforms,2.99,184,4.0,1
2013,2342,Icebreaker: A Viking Voyage,0.99,726,4.5,0
2014,2343,Modern Combat 5 : The Multiplayer eSports Shooter,0.0,45270,4.5,0
2015,2345,Home - A Unique Horror Adventure,2.99,348,3.5,0
2016,2346,BlackOut: Bring the color back in the sky,2.99,226,4.0,0
2017,2347,LIMBO,4.99,15030,4.5,0
2018,2348,Episode - Choose Your Story,0.0,155903,4.5,0
2019,2349,Clue Period Tracker: Period & Ovulation Tracker,0.0,13436,4.5,12
2020,2350,7 Minute Workout Pro,0.99,303,4.5,12
2021,2352,Forbidden Desert,6.99,78,5.0,0
2022,2353,My Talking Tom,0.0,123859,4.5,0
2023,2354,Lightbot : Programming Puzzles,2.99,108,4.5,0
2024,2355,ようとん場,0.0,9,4.5,0
2025,2356,Rayman Fiesta Run,2.99,5078,4.5,0
2026,2357,The Open,0.0,142,2.5,10
2027,2358,Can You Escape,0.0,218024,4.5,0
2028,2359,Mickey Mouse Clubhouse - Color & Play,2.99,452,4.0,13
2029,2361,ガールズちゃんねる - 女子のニュースとガールズトーク,0.0,0,0.0,19
2030,2362,Mancala Pro,1.99,289,4.5,0
2031,2363,Trials Frontier,0.0,29090,4.5,0
2032,2364,IntroMate - Intro Maker for iMovie,2.99,386,4.5,14
2033,2365,Real Steel World Robot Boxing,0.0,41277,4.5,0
2034,2366,Sago Mini Pet Cafe,2.99,477,4.5,16
2035,2367,Cartwheel by Target,0.0,14682,3.5,3
2036,2368,"Morning — Weather, To-Do, News, and more",0.99,294,3.5,1
2037,2369,動画英文法2700,9.99,0,0.0,16
2038,2370,腾讯新闻HD-最资深的阅读软件,0.0,77,3.5,19
2039,2371,SAMURAI SHODOWN II,2.99,195,3.5,0
2040,2372,Santa Call & Tracker Free - North Pole Command,0.0,1458,4.5,13
2041,2373,EPOCH.2,0.99,3525,4.5,0
2042,2374,Ab in den Urlaub – Pauschalreisen günstig buchen,0.0,22,5.0,8
2043,2375,Stylish School Timetable,0.0,7,4.0,16
2044,2376,My Talking Pet,1.99,9035,4.5,13
2045,2377,Riptide GP2,1.99,3311,4.5,0
2046,2378,Lotto Out! - Mexican Loteria,0.99,26,3.5,0
2047,2379,. Calculator .,0.0,1525,4.5,7
2048,2380,SimpleRockets,2.99,1436,4.5,0
2049,2381,rymdkapsel,3.99,1622,4.5,0
2050,2382,Tomb Raider I,0.99,702,4.0,0
2051,2383,Teen Titans Go Arcade,0.0,897,3.5,0
2052,2384,Canon PRINT Inkjet/SELPHY,0.0,689,2.5,14
2053,2385,Math 42,0.0,248,4.0,16
2054,2386,Fishdom,0.0,39217,4.5,0
2055,2387,LEGO® The Lord of the Rings™,4.99,2054,4.5,0
2056,2388,"Tile - Find & track your lost phone, wallet, keys",0.0,5684,4.0,17
2057,2389,Hunter Island: Monsters & Dragons,0.99,5305,4.5,0
2058,2390,12 Minute Athlete HIIT Workouts,2.99,362,4.5,12
2059,2391,Fluege.de - Finde den billigsten Flug,0.0,0,0.0,8
2060,2392,"Retale - Coupons, Weekly Ads & Stores Nearby",0.0,4861,4.5,3
2061,2393,movieStudio-Video Editor&Slideshow Maker(pro),2.99,1033,4.5,7
2062,2396,Battleheart Legacy,4.99,3376,4.5,0
2063,2397,RealTimes: Video Maker,0.0,1274,4.5,14
2064,2398,The Room Two,1.99,36809,5.0,0
2065,2399,Move to measure - Flying Ruler,1.99,1702,4.0,7
2066,2400,Game of War - Fire Age,0.0,107916,4.0,0
2067,2401,Rhonna Designs,1.99,2971,4.5,14
2068,2403,Ninja Kid Run VR: Runner & Racing Games For Free,0.0,15399,4.5,0
2069,2404,Air Video HD - Now with multitasking and PiP support!,5.99,3610,4.5,14
2070,2405,"健康献立レシピ提案 オーガニック “Ohganic""",0.0,1,4.0,18
2071,2406,洋码头—正品保证海外买手带你全球购洋货,0.0,41,4.5,3
2072,2407,"Mister Maker: Let’s Make It! – Design, Draw, Paint, Make and Play",2.99,9,4.5,13
2073,2408,My Little Pony - A Canterlot Wedding,2.99,273,3.5,20
2074,2409,djay 2,4.99,4511,4.5,6
2075,2410,djay 2 for iPhone,1.99,3431,4.5,6
2076,2411,School Lunch Food!,0.0,488,3.5,0
2077,2415,WinZip Full Version - The leading zip unzip and cloud file management tool,4.99,150,3.0,7
2078,2417,Rebuild 3: Gangs of Deadsville,4.99,238,4.5,0
2079,2418,Clip Video Download Pro.,6.99,530,4.0,14
2080,2420,VVebo - 微博客户端,0.99,259,4.5,9
2081,2421,Burger Shop,0.99,299,5.0,0
2082,2422,Vainglory,0.0,23779,4.5,0
2083,2423,Tayasui Sketches Pro,4.99,1761,4.5,1
2084,2424,Jishokun-Japanese English Dictionary & Translator,0.0,0,0.0,4
2085,2425,Blackbar,2.99,409,4.0,0
2086,2426,Boom Beach,0.0,241929,4.5,0
2087,2427,LOCARI(ロカリ)-オトナ女子向けライフスタイル情報アプリ,0.0,0,0.0,17
2088,2428,Caveman Feast - 250 Paleo Recipes,2.99,1501,5.0,18
2089,2429,WGT Golf Game by Topgolf,0.0,53285,4.5,0
2090,2430,心霊たんち機 Plus,0.0,0,0.0,13
2091,2431,Step Out Of Bed! Smart alarm clock to get awake early with a tricky and awakening steps counter - Best alarm app to wake up on time with alarmy music ringtone,1.99,6696,4.0,17
2092,2433,High 5 Casino - Real Vegas Slots!,0.0,9930,4.0,0
2093,2435,Alice Trapped in Wonderland,0.99,317,4.5,0
2094,2436,Fragment's Note2 Side:雫,2.99,0,0.0,0
2095,2437,RoomScan Pro - The app that draws floor plans by itself,4.99,1476,4.5,7
2096,2438,Top Hat Lecture,0.0,668,3.0,16
2097,2439,Automo Camera,0.99,5,4.5,14
2098,2440,ゲッターズ飯田の占い,0.0,0,0.0,13
2099,2442,東京時層地図 for iPad,20.99,0,0.0,15
2100,2443,MARVEL Spider-Man Unlimited,0.0,64586,4.5,0
2101,2444,OfficeSuite Pro (Mobile Office),14.99,896,4.0,11
2102,2445,Skinseed - Skin Creator for Minecraft Skins,0.0,5222,4.0,13
2103,2446,Kiosk Photo Transfer by Fujifilm,0.0,58,3.0,14
2104,2447,Skip-Bo™ Pro - The Classic Family Card Game,1.99,10239,4.5,0
2105,2448,Dr. Panda's Airport,2.99,352,4.5,16
2106,2449,VHS Camcorder,2.99,613,4.0,14
2107,2450,KICK: Official Football Card Trader,0.0,2641,3.5,10
2108,2451,Candy Blast Mania,0.0,81648,4.5,0
2109,2452,7 Minute Workout Challenge,2.99,4137,4.5,12
2110,2454,Photo Quilt - Auto Collage Maker,0.0,599,4.5,14
2111,2455,本気で英会話！ペラペラ英語　英単語・リスニング・TOEICの学習にも！,0.99,6,4.0,16
2112,2456,DEVICE 6,3.99,2036,4.5,0
2113,2457,Colossatron: Massive World Threat,0.99,2817,4.5,0
2114,2458,Rabbids Big Bang,0.99,598,4.5,0
2115,2459,Gods Of Rome,0.0,5526,4.5,0
2116,2460,Google Home,0.0,9303,3.5,13
2117,2461,Batman: Arkham Origins,0.0,27738,4.5,0
2118,2462,Cut the Rope 2,1.99,12376,4.5,0
2119,2463,Talisman,1.99,511,4.0,0
2120,2464,SUBURBIA City Building Board Game,4.99,217,4.0,0
2121,2465,The Human Body by Tinybop,3.99,1922,4.0,16
2122,2470,My PlayHome Stores,2.99,1582,4.5,13
2123,2473,筆姫 - オシャレなグリーティングカード SNS投稿 自宅印刷もOK,0.0,0,0.0,17
2124,2474,Voice Recorder (FREE),0.0,4640,4.5,7
2125,2475,Fairway Solitaire Blast,0.0,110062,4.5,0
2126,2476,Runtastic Six Pack Abs Workout & Core Trainer,0.0,4283,4.5,12
2127,2478,Cops N Robbers (FPS) - Block Survival Multiplayer,0.0,27122,4.5,0
2128,2479,Spider Solitaire ∙,0.0,145,4.5,0
2129,2480,Telegram Messenger,0.0,7573,4.0,9
2130,2481,Sonic & All-Stars Racing Transformed,0.0,9109,4.0,0
2131,2482,UC浏览器HD,0.0,78,4.0,7
2132,2484,buddhify - modern mindfulness for busy lives,4.99,501,4.5,12
2133,2485,Squaready for Video - Convert Rectangle Movie Clip into Square Shape for Instagram,0.0,778,3.0,14
2134,2486,Stop - Fun Categories Word Game,0.0,8516,4.5,0
2135,2487,République,1.99,7078,4.5,0
2136,2488,Doom and Destiny,2.99,725,4.5,0
2137,2489,PicLab Studio - Creative Editing & Graphic Design,2.99,20200,4.5,14
2138,2490,Facetune for iPad,5.99,1718,4.5,14
2139,2491,IQ Test - Pro Edition,2.99,529,4.5,0
2140,2492,"Hopster: Kids TV, Nursery Rhymes, Music, Fun Games",0.0,58,3.5,16
2141,2493,腾讯欢乐麻将全集,0.0,205,3.5,0
2142,2494,SlideStory - Create a slideshow movie and a snap video,0.0,220,4.5,14
2143,2495,Toca Cars,2.99,1238,4.0,16
2144,2496,Mimpi,0.0,816,4.5,0
2145,2497,Daniel Tiger’s Day & Night,0.0,314,3.5,16
2146,2498,Disneynature Explore,0.0,202,4.0,13
2147,2499,JD Sports,0.0,18,4.0,3
2148,2500,ABC Ninja - The Alphabet Slicing Game for Kids,0.99,172,4.0,16
2149,2501,Cascade: Fun Spin and Match Puzzle Game,0.0,60488,4.5,0
2150,2502,Font Candy+ Typography - Editor Add Text To Photos,2.99,9021,4.5,14
2151,2503,Octagon - A Minimal Arcade Game with Maximum Challenge,1.99,1072,4.5,0
2152,2504,AdBlock,1.99,1477,4.0,7
2153,2505,Nowait Guest,0.0,1625,3.0,18
2154,2506,Google Play Music,0.0,10118,3.5,6
2155,2508,Frozen Free Fall,0.0,50593,4.5,0
2156,2509,Castle Clash: Brave Squads,0.0,47963,4.0,0
2157,2510,Assassin's Creed Pirates,0.0,23895,4.5,0
2158,2512,Lost Echo,2.99,684,4.5,0
2159,2514,IXL - Math and English,0.0,3546,3.0,16
2160,2516,"Budget- Expense Tracker,Bill Reminder,Debt Manager",0.99,173,4.5,5
2161,2517,Capital One for iPad,0.0,21858,4.5,5
2162,2518,Piano - Play Keyboard Music Games with Magic Tiles,0.0,1636,4.5,6
2163,2519,Quik – GoPro Video Editor to edit clips with music,0.0,28654,4.5,14
2164,2521,myCANAL - la TV by CANAL en direct et replay,0.0,118,4.5,13
2165,2522,ProCamera.,4.99,1525,4.5,14
2166,2523,ULTRA4 Offroad Racing,1.99,205,3.5,0
2167,2525,Ace Fishing: Wild Catch,0.0,65831,4.5,0
2168,2526,Icycle: On Thin Ice,2.99,2347,4.5,0
2169,2527,3D Anatomy,3.99,91,4.5,21
2170,2529,War Commander: Rogue Assault,0.0,3858,4.5,0
2171,2530,Electric RC Sim,2.99,209,4.5,0
